ID,CONVERTED_ACCOUNT_ID,A_LEAD_ASSOCIATED_COUNTRY_C,A_LEAD_UTM_SOURCE_C,CREATED_DATE,A_LEAD_FIRST_REACH_OUT_DATE_C,A_LEAD_FIRST_MEETING_CREATION_DATE_C,A_LEAD_FIRST_MEETING_DATE_C,A_LEAD_LAST_MEETING_DATE_C,IS_DELETED
00Q1i00000APJppEAH,0011i00001O860mAAB,Spain,facebook,2022-02-05T11:27:32Z,2022-02-07T10:12:59Z,2022-02-07T10:32:34Z,2022-02-08T12:00:00Z,2022-02-08T11:30:00Z,FALSE
00Q1i00000APJpuEAH,,Spain,facebook,2022-02-05T11:27:48Z,2022-02-07T09:24:17Z,2022-02-07T09:33:22Z,2022-02-08T14:30:00Z,2022-02-08T14:30:00Z,FALSE
00Q1i00000APJpzEAH,,France,,2022-02-05T11:29:45Z,2022-02-07T09:26:35Z,,,,FALSE
00Q1i00000APJq4EAH,,France,,2022-02-05T11:33:19Z,2022-02-07T08:04:47Z,,,,FALSE
00Q1i00000APJqEEAX,,Spain,facebook,2022-02-05T11:34:57Z,2022-02-07T09:56:56Z,,,,FALSE
00Q1i00000APJqxEAH,,France,facebook,2022-02-05T11:45:29Z,2022-02-07T11:18:57Z,,,,FALSE
00Q1i00000APJrREAX,,Spain,facebook,2022-02-05T12:01:57Z,2022-02-07T08:57:05Z,,,,FALSE
00Q1i00000APJrWEAX,,Spain,facebook,2022-02-05T12:02:33Z,2022-02-07T10:12:52Z,,,,FALSE
00Q1i00000APJrXEAX,,Spain,facebook,2022-02-05T12:16:45Z,2022-02-07T11:26:31Z,,,,FALSE
00Q1i00000APJsPEAX,,France,facebook,2022-02-05T12:21:05Z,2022-02-07T09:06:09Z,,,,FALSE
00Q1i00000APJsUEAX,,Germany,facebook,2022-02-05T12:22:41Z,2022-02-07T13:41:13Z,,,,FALSE
00Q1i00000APJseEAH,,Spain,facebook,2022-02-05T12:24:02Z,2022-02-07T10:02:36Z,,,,FALSE
00Q1i00000APJsoEAH,,Germany,google,2022-02-05T12:27:29Z,2022-02-07T13:42:22Z,,,,FALSE
00Q1i00000APJsyEAH,,Spain,facebook,2022-02-05T12:28:36Z,2022-02-07T10:49:11Z,,,,FALSE
00Q1i00000APJtIEAX,,France,google,2022-02-05T12:33:44Z,2022-02-07T10:55:27Z,2022-02-07T10:57:16Z,2022-02-08T09:00:00Z,2022-02-09T09:00:00Z,FALSE
00Q1i00000APJtXEAX,,Spain,facebook,2022-02-05T12:37:29Z,2022-02-07T10:14:11Z,,,,FALSE
00Q1i00000APJtmEAH,,Spain,facebook,2022-02-05T12:41:15Z,2022-02-07T11:27:08Z,,,,FALSE
00Q1i00000APJtrEAH,,Italy,google,2022-02-05T12:42:19Z,2022-02-05T13:10:22Z,2022-02-05T13:10:32Z,2022-02-07T10:00:00Z,2022-02-14T10:00:00Z,FALSE
00Q1i00000APJtwEAH,,Italy,facebook,2022-02-05T12:45:17Z,2022-02-05T13:12:13Z,,,,FALSE
00Q1i00000APJu1EAH,,Spain,google,2022-02-05T12:46:05Z,2022-02-07T10:42:23Z,,,,FALSE
00Q1i00000APJuBEAX,0011i00001O8dpzAAB,Germany,google,2022-02-05T12:50:07Z,2022-02-07T13:43:01Z,2022-02-07T13:49:06Z,2022-02-09T12:00:00Z,2022-02-09T12:00:00Z,FALSE
00Q1i00000APJuGEAX,,Spain,google,2022-02-05T12:51:16Z,2022-02-07T08:58:15Z,,,,FALSE
00Q1i00000APJuVEAX,,France,google,2022-02-05T12:54:45Z,2022-02-07T10:55:40Z,,,,FALSE
00Q1i00000APJupEAH,,Spain,google,2022-02-05T12:56:05Z,2022-02-07T10:15:10Z,,,,FALSE
00Q1i00000APJv0EAH,,Spain,facebook,2022-02-05T12:57:02Z,2022-02-07T11:28:32Z,2022-04-27T13:02:54Z,2022-04-28T15:00:00Z,2022-04-28T15:00:00Z,FALSE
00Q1i00000APJuzEAH,,Italy,facebook,2022-02-05T12:57:02Z,2022-02-05T13:06:16Z,,,,FALSE
00Q1i00000APJqZEAX,0011i00001O8Ac2AAF,Italy,facebook,2022-02-05T12:59:57Z,2022-02-05T13:22:41Z,2022-02-05T13:22:50Z,2022-02-07T10:00:00Z,2022-02-07T10:00:00Z,FALSE
00Q1i00000APJvEEAX,,Spain,facebook,2022-02-05T13:03:30Z,2022-02-07T10:44:53Z,,,,FALSE
00Q1i00000APJvOEAX,,Italy,google,2022-02-05T13:05:47Z,2022-02-05T13:28:35Z,,,,FALSE
00Q1i00000APJvYEAX,,France,mvf,2022-02-05T13:07:32Z,2022-02-07T08:31:35Z,,,,FALSE
00Q1i00000APJviEAH,,Italy,facebook,2022-02-05T13:08:12Z,2022-02-05T13:31:25Z,2022-02-07T10:47:05Z,2022-02-07T18:00:00Z,2022-02-07T18:00:00Z,FALSE
00Q1i00000APJvxEAH,,Germany,SumUp,2022-02-05T13:12:48Z,2022-02-07T13:50:13Z,,,,FALSE
00Q1i00000APJw7EAH,,Italy,facebook,2022-02-05T13:14:13Z,2022-02-05T16:17:36Z,,,,FALSE
00Q1i00000APJwWEAX,,Germany,facebook,2022-02-05T13:20:21Z,2022-02-07T13:50:58Z,,,,FALSE
00Q1i00000APJwgEAH,,Italy,facebook,2022-02-05T13:24:05Z,2022-02-07T09:41:08Z,2022-02-07T10:40:40Z,2022-02-07T18:30:00Z,2022-02-07T18:30:00Z,FALSE
00Q1i00000APJwqEAH,0011i00001ORlYFAA1,Spain,facebook,2022-02-05T13:31:27Z,2022-02-07T10:49:50Z,2022-02-07T15:41:14Z,2022-02-15T09:00:00Z,2022-02-15T09:00:00Z,FALSE
00Q1i00000APJx5EAH,,Spain,facebook,2022-02-05T13:34:40Z,2022-02-07T11:32:44Z,2022-02-18T18:07:33Z,2022-02-25T17:00:00Z,2022-02-25T17:00:00Z,FALSE
00Q1i00000APJxAEAX,0011i00001O7SqGAAV,Italy,facebook,2022-02-05T13:34:57Z,2022-02-05T13:45:29Z,2022-02-05T13:45:40Z,2022-02-07T11:00:00Z,2022-02-07T13:00:00Z,FALSE
00Q1i00000APJxjEAH,,Germany,facebook,2022-02-05T13:41:05Z,2022-02-07T13:51:41Z,,,,FALSE
00Q1i00000APJxQEAX,,Germany,facebook,2022-02-05T13:41:36Z,2022-02-07T13:52:31Z,,,,FALSE
00Q1i00000APJxyEAH,,Italy,facebook,2022-02-05T13:43:13Z,2022-02-05T13:55:58Z,,,,FALSE
00Q1i00000APJxzEAH,,France,,2022-02-05T13:43:13Z,2022-02-07T10:44:18Z,,,,FALSE
00Q1i00000APJy3EAH,0011i00001QYPkvAAH,Italy,,2022-02-05T13:45:02Z,2022-02-05T13:50:11Z,2022-02-05T13:50:14Z,2022-02-06T09:00:00Z,2022-02-06T09:00:00Z,FALSE
00Q1i00000APJy8EAH,,Italy,facebook,2022-02-05T13:46:57Z,2022-02-05T14:00:25Z,,,,FALSE
00Q1i00000APJyDEAX,,Spain,facebook,2022-02-05T13:47:28Z,2022-02-07T10:51:58Z,,,,FALSE
00Q1i00000APJyNEAX,0011i00001ORTZsAAP,France,google,2022-02-05T13:48:47Z,2022-02-07T10:20:22Z,2022-02-07T11:00:33Z,2022-02-07T14:00:00Z,2022-02-14T17:15:00Z,FALSE
00Q1i00000APJyiEAH,,Spain,facebook,2022-02-05T13:54:00Z,2022-02-07T10:15:49Z,,,,FALSE
00Q1i00000APJyhEAH,001AZ000003VncBYAS,France,google,2022-02-05T13:54:00Z,2022-02-07T11:20:54Z,2022-02-07T11:25:39Z,2022-02-09T17:00:00Z,2022-08-18T15:00:00Z,FALSE
00Q1i00000APJyrEAH,,Spain,facebook,2022-02-05T13:56:05Z,2022-02-07T10:23:20Z,2022-02-07T15:16:46Z,2022-02-08T15:00:00Z,2022-02-09T15:00:00Z,FALSE
00Q1i00000APJywEAH,0011i00001O8AgMAAV,Germany,google,2022-02-05T13:56:18Z,2022-02-07T13:53:30Z,2022-02-07T14:16:38Z,2022-02-08T13:00:00Z,2022-02-08T13:00:00Z,FALSE
00Q1i00000APJz1EAH,,France,leboncoin,2022-02-05T13:58:05Z,2022-02-07T09:05:42Z,2022-02-07T13:21:31Z,2022-02-08T17:05:00Z,2022-02-09T17:15:00Z,FALSE
00Q1i00000APJzGEAX,,Italy,facebook,2022-02-05T14:03:17Z,2022-02-05T14:09:13Z,,,,FALSE
00Q1i00000APJzQEAX,,France,google,2022-02-05T14:09:02Z,2022-02-07T11:01:09Z,,,,FALSE
00Q1i00000APK0EEAX,,Italy,facebook,2022-02-05T14:22:18Z,2022-02-05T14:30:35Z,2022-02-05T14:30:43Z,2022-02-07T18:00:00Z,2022-02-09T11:00:00Z,FALSE
00Q1i00000APK0dEAH,0011i00001O8K5UAAV,Spain,facebook,2022-02-05T14:30:31Z,2022-02-07T08:59:35Z,2022-02-07T17:07:57Z,2022-02-08T16:00:00Z,2022-02-08T16:00:00Z,FALSE
00Q1i00000APK0sEAH,0011i00001O86TkAAJ,Spain,facebook,2022-02-05T14:36:05Z,2022-02-07T11:16:57Z,2022-02-07T16:30:45Z,2022-02-08T11:00:00Z,2022-02-08T11:00:00Z,FALSE
00Q1i00000APK0xEAH,,Italy,facebook,2022-02-05T14:37:38Z,2022-02-05T14:45:38Z,2022-02-05T14:45:48Z,2022-02-08T09:00:00Z,2022-03-11T14:00:00Z,FALSE
00Q1i00000APK12EAH,,France,facebook,2022-02-05T14:38:24Z,2022-02-07T09:42:36Z,,,,FALSE
00Q1i00000APK17EAH,0011i00001ORCgXAAX,France,google,2022-02-05T14:38:49Z,2022-02-07T09:11:47Z,2022-02-08T14:17:29Z,2022-02-14T09:00:00Z,2022-02-14T09:00:00Z,FALSE
00Q1i00000APK1HEAX,,Spain,facebook,2022-02-05T14:43:02Z,2022-02-07T09:30:38Z,,,,FALSE
00Q1i00000APK1MEAX,0011i00001ORGMtAAP,Spain,facebook,2022-02-05T14:46:57Z,2022-02-07T10:41:51Z,2022-02-07T10:41:58Z,2022-02-08T15:00:00Z,2022-02-14T09:00:00Z,FALSE
00Q1i00000APK1NEAX,,Italy,facebook,2022-02-05T14:46:57Z,2022-02-05T14:50:28Z,,,,FALSE
00Q1i00000APK1WEAX,0011i00001ORljoAAD,France,facebook,2022-02-05T14:49:57Z,2022-02-07T10:21:00Z,2022-02-07T11:41:46Z,2022-02-15T09:00:00Z,2022-02-15T09:00:00Z,FALSE
00Q1i00000APK1bEAH,0011i00001OUxnyAAD,Spain,facebook,2022-02-05T14:51:45Z,2022-02-07T15:05:13Z,2022-02-07T15:22:16Z,2022-02-21T15:00:00Z,2022-02-21T15:00:00Z,FALSE
00Q1i00000APK1gEAH,,France,google,2022-02-05T14:52:13Z,2022-02-07T11:26:53Z,,,,FALSE
00Q1i00000APK1lEAH,,Spain,facebook,2022-02-05T14:56:45Z,2022-02-07T10:17:35Z,,,,FALSE
00Q1i00000APK1qEAH,,France,google,2022-02-05T14:58:55Z,2022-02-07T11:02:07Z,,,,FALSE
00Q1i00000APK2AEAX,,Italy,facebook,2022-02-05T15:01:22Z,2022-02-05T15:09:33Z,2022-02-05T15:09:37Z,2022-02-07T18:00:00Z,2022-02-07T18:00:00Z,FALSE
00Q1i00000APK2KEAX,0011i00001O8HPiAAN,Germany,SumUp,2022-02-05T15:01:35Z,2022-02-07T13:54:02Z,2022-02-07T14:04:00Z,2022-02-08T15:00:00Z,2022-02-08T15:00:00Z,FALSE
00Q1i00000APK2PEAX,,Spain,facebook,2022-02-05T15:06:27Z,2022-02-07T14:57:07Z,,,,FALSE
00Q1i00000APK2eEAH,,Spain,facebook,2022-02-05T15:10:07Z,2022-02-07T08:14:09Z,,,,FALSE
00Q1i00000APK2tEAH,,France,google,2022-02-05T15:12:32Z,2022-02-07T10:51:07Z,,,,FALSE
00Q1i00000APK3hEAH,,France,google,2022-02-05T15:28:27Z,2022-02-07T09:26:59Z,,,,FALSE
00Q1i00000APK3mEAH,0011i00001O8YUcAAN,France,google,2022-02-05T15:30:19Z,2022-02-07T10:44:58Z,2022-02-07T13:17:49Z,2022-02-09T09:00:00Z,2022-02-09T09:00:00Z,FALSE
00Q1i00000APK3wEAH,,Italy,facebook,2022-02-05T15:32:59Z,2022-02-05T15:39:16Z,,,,FALSE
00Q1i00000APK41EAH,,France,google,2022-02-05T15:36:35Z,2022-02-07T10:21:33Z,,,,FALSE
00Q1i00000APK46EAH,,Spain,facebook,2022-02-05T15:40:19Z,2022-02-07T10:02:39Z,2022-02-07T10:17:12Z,2022-02-08T09:00:00Z,2022-02-08T09:00:00Z,FALSE
00Q1i00000APK4GEAX,,Spain,facebook,2022-02-05T15:43:46Z,2022-02-07T10:45:53Z,,,,FALSE
00Q1i00000APK4LEAX,,France,facebook,2022-02-05T15:44:31Z,2022-02-07T11:10:20Z,,,,FALSE
00Q1i00000APK4fEAH,,France,facebook,2022-02-05T15:51:25Z,2022-02-07T09:30:27Z,,,,FALSE
00Q1i00000APK4pEAH,0011i00001ORNN3AAP,France,facebook,2022-02-05T15:56:58Z,2022-02-07T10:37:12Z,2022-02-07T10:41:22Z,2022-02-14T13:00:00Z,2022-02-14T13:00:00Z,FALSE
00Q1i00000APK4uEAH,,Germany,facebook,2022-02-05T15:58:15Z,2022-02-07T14:40:07Z,,,,FALSE
00Q1i00000APK4zEAH,0011i00001O7X7LAAV,Italy,facebook,2022-02-05T15:59:23Z,2022-02-05T16:12:52Z,2022-02-05T16:12:56Z,2022-02-07T15:00:00Z,2022-02-07T15:00:00Z,FALSE
00Q1i00000APK54EAH,,Italy,facebook,2022-02-05T16:01:19Z,2022-02-05T16:05:52Z,2022-02-09T09:47:29Z,2022-02-10T16:00:00Z,2022-02-10T16:00:00Z,FALSE
00Q1i00000APK5YEAX,0011i00001Q5srMAAR,Germany,facebook,2022-02-05T16:14:31Z,2022-02-07T14:40:30Z,2022-03-22T15:34:28Z,2022-03-23T13:00:00Z,2022-03-23T13:00:00Z,FALSE
00Q1i00000APK5dEAH,0011i00001O8KyIAAV,France,google,2022-02-05T16:16:56Z,2022-02-07T09:08:24Z,2022-02-08T11:19:27Z,2022-02-08T16:00:00Z,2022-02-08T16:00:00Z,FALSE
00Q1i00000APK5iEAH,,Spain,facebook,2022-02-05T16:21:05Z,2022-02-07T11:08:01Z,,,,FALSE
00Q1i00000APK5nEAH,,Italy,facebook,2022-02-05T16:21:57Z,2022-02-05T16:26:52Z,2022-02-05T16:27:02Z,2022-02-07T10:00:00Z,2022-02-07T10:00:00Z,FALSE
00Q1i00000APK5xEAH,,Germany,SumUp,2022-02-05T16:23:38Z,2022-02-07T14:45:08Z,,,,FALSE
00Q1i00000APK62EAH,,Germany,facebook,2022-02-05T16:24:12Z,2022-02-07T14:47:17Z,,,,FALSE
00Q1i00000APK67EAH,0011i00001O7ztlAAB,France,facebook,2022-02-05T16:25:08Z,2022-02-07T09:20:53Z,2022-02-07T09:29:37Z,2022-02-08T09:00:00Z,2022-02-08T09:00:00Z,FALSE
00Q1i00000APK6HEAX,,France,facebook,2022-02-05T16:29:31Z,2022-02-07T09:29:41Z,,,,FALSE
00Q1i00000APK6MEAX,,Germany,,2022-02-05T16:31:07Z,2022-02-07T15:24:38Z,,,,FALSE
00Q1i00000APK6bEAH,,France,mvf,2022-02-05T16:36:15Z,2022-02-07T10:45:47Z,,,,FALSE
00Q1i00000APK6qEAH,,Italy,,2022-02-05T16:37:52Z,2022-02-07T09:10:39Z,2022-02-08T12:25:48Z,2022-02-11T11:00:00Z,2022-02-11T11:00:00Z,FALSE
00Q1i00000APK6vEAH,,Italy,google,2022-02-05T16:40:17Z,2022-02-07T09:12:59Z,,,,FALSE
00Q1i00000APK7ZEAX,,France,google,2022-02-05T16:57:07Z,2022-02-07T10:22:05Z,,,,FALSE
00Q1i00000APK7jEAH,0011i00001O7SKkAAN,France,google,2022-02-05T16:57:32Z,2022-02-07T11:05:43Z,2022-02-07T11:09:45Z,2022-02-07T13:00:00Z,2022-02-07T13:00:00Z,FALSE
00Q1i00000APK7oEAH,0011i00001O9iaWAAR,Spain,facebook,2022-02-05T16:58:52Z,2022-02-07T12:03:30Z,2022-02-07T13:57:10Z,2022-02-11T10:00:00Z,2022-02-11T14:00:00Z,FALSE
00Q1i00000APK7yEAH,0011i00001O7SWXAA3,Italy,google,2022-02-05T17:02:22Z,2022-02-07T10:17:22Z,2022-02-07T10:17:37Z,2022-02-07T13:00:00Z,2022-02-07T13:00:00Z,FALSE
00Q1i00000APK83EAH,,Germany,facebook,2022-02-05T17:02:44Z,2022-02-07T15:40:37Z,,,,FALSE
00Q1i00000APK8NEAX,,Spain,facebook,2022-02-05T17:06:06Z,2022-02-07T10:52:40Z,,,,FALSE
00Q1i00000APK8mEAH,,Italy,google,2022-02-05T17:13:23Z,2022-02-07T09:40:33Z,2022-02-07T09:40:41Z,2022-02-07T18:30:00Z,2022-02-07T18:30:00Z,FALSE
00Q1i00000APK9GEAX,0011i00001OTWiBAAX,Spain,facebook,2022-02-05T17:21:05Z,2022-02-07T11:29:16Z,2022-02-11T14:40:09Z,2022-02-18T17:00:00Z,2022-02-18T17:00:00Z,FALSE
00Q1i00000APK9LEAX,,Italy,facebook,2022-02-05T17:24:13Z,2022-02-07T09:45:17Z,,,,FALSE
00Q1i00000APK9kEAH,,Spain,facebook,2022-02-05T17:37:46Z,2022-02-07T09:14:15Z,2022-02-07T12:23:53Z,2022-02-22T11:00:00Z,2022-02-22T11:00:00Z,FALSE
00Q1i00000APK9pEAH,,France,facebook,2022-02-05T17:41:05Z,2022-02-07T09:05:24Z,,,,FALSE
00Q1i00000APK9zEAH,0011i00001O8FTnAAN,Germany,google,2022-02-05T17:50:19Z,2022-02-07T15:42:43Z,2022-02-07T16:47:46Z,2022-02-08T14:00:00Z,2022-02-08T14:00:00Z,FALSE
00Q1i00000APKA9EAP,,Spain,facebook,2022-02-05T17:52:18Z,2022-02-07T11:18:22Z,,,,FALSE
00Q1i00000APKAdEAP,,Germany,facebook,2022-02-05T18:05:28Z,2022-02-07T15:59:17Z,,,,FALSE
00Q1i00000APKAiEAP,,Italy,facebook,2022-02-05T18:08:23Z,2022-02-07T09:14:16Z,2022-02-07T09:14:28Z,2022-02-07T14:00:00Z,2022-02-07T14:00:00Z,FALSE
00Q1i00000APKAjEAP,0011i00001O7dFDAAZ,Spain,facebook,2022-02-05T18:08:23Z,2022-02-07T14:05:35Z,2022-02-07T14:58:20Z,2022-02-07T17:00:00Z,2022-02-07T17:00:00Z,FALSE
00Q1i00000APKAsEAP,,France,facebook,2022-02-05T18:10:47Z,2022-02-07T10:31:00Z,,,,FALSE
00Q1i00000APKAxEAP,,France,google,2022-02-05T18:12:54Z,2022-02-07T09:32:00Z,,,,FALSE
00Q1i00000APKB2EAP,,France,google,2022-02-05T18:13:46Z,2022-02-07T10:46:26Z,2022-03-17T09:30:10Z,2022-03-18T15:00:00Z,2022-03-18T15:00:00Z,FALSE
00Q1i00000APKBCEA5,,France,SumUp,2022-02-05T18:23:49Z,2022-02-07T10:23:26Z,,,,FALSE
00Q1i00000APKBHEA5,,Italy,facebook,2022-02-05T18:28:49Z,2022-02-07T09:11:51Z,,,,FALSE
00Q1i00000APKBWEA5,0011i00001O98tIAAR,France,google,2022-02-05T18:35:45Z,2022-02-07T09:14:35Z,2022-02-08T13:31:31Z,2022-02-09T14:00:00Z,2022-02-10T10:00:00Z,FALSE
00Q1i00000APKBgEAP,,France,google,2022-02-05T18:39:57Z,2022-02-07T09:04:29Z,,,,FALSE
00Q1i00000APKBvEAP,,Germany,,2022-02-05T18:53:19Z,2022-02-07T16:13:35Z,2022-02-07T17:00:23Z,2022-02-09T13:00:00Z,2022-02-09T13:00:00Z,FALSE
00Q1i00000APKC0EAP,0011i00001PXD6NAAX,Italy,facebook,2022-02-05T18:53:55Z,2022-02-07T09:17:35Z,2022-03-07T12:31:21Z,2022-03-07T17:00:00Z,2022-03-10T13:00:00Z,FALSE
00Q1i00000APKC5EAP,,Italy,facebook,2022-02-05T18:54:08Z,2022-02-07T09:12:32Z,,,,FALSE
00Q1i00000APKCAEA5,,Spain,facebook,2022-02-05T18:54:22Z,2022-02-07T09:14:16Z,2022-02-07T09:22:23Z,2022-01-07T17:00:00Z,2022-01-07T17:00:00Z,FALSE
00Q1i00000APKCPEA5,,France,facebook,2022-02-05T18:56:05Z,2022-02-07T10:01:31Z,2022-02-07T10:02:04Z,2022-02-08T17:30:00Z,2022-02-09T16:00:00Z,FALSE
00Q1i00000APKCjEAP,0011i00001O83nCAAR,Germany,google,2022-02-05T18:59:33Z,2022-02-07T16:14:14Z,2022-02-07T16:25:31Z,2022-02-08T09:00:00Z,2022-02-08T09:00:00Z,FALSE
00Q1i00000APKCtEAP,0011i00001O9fhsAAB,Germany,facebook,2022-02-05T19:03:08Z,2022-02-07T16:27:26Z,2022-02-07T16:43:48Z,2022-02-11T12:00:00Z,2022-02-11T12:00:00Z,FALSE
00Q1i00000APKCyEAP,,Spain,facebook,2022-02-05T19:03:21Z,2022-02-07T11:18:53Z,,,,FALSE
00Q1i00000APKDIEA5,0011i00001O7YK4AAN,Italy,google,2022-02-05T19:09:13Z,2022-02-07T09:21:17Z,2022-02-07T14:00:12Z,2022-02-07T19:00:00Z,2022-02-07T19:00:00Z,FALSE
00Q1i00000APKDSEA5,,Spain,google,2022-02-05T19:10:08Z,2022-02-07T15:40:49Z,,,,FALSE
00Q1i00000APKDXEA5,,Germany,facebook,2022-02-05T19:12:43Z,2022-02-07T12:03:20Z,2022-02-07T12:03:28Z,2022-02-07T15:00:00Z,2022-02-07T15:00:00Z,FALSE
00Q1i00000APKDcEAP,,Spain,google,2022-02-05T19:15:46Z,2022-02-07T10:28:46Z,2022-02-10T16:25:22Z,2022-02-11T11:00:00Z,2022-02-11T11:00:00Z,FALSE
00Q1i00000APKDmEAP,,Italy,facebook,2022-02-05T19:21:25Z,2022-02-07T09:03:03Z,,,,FALSE
00Q1i00000APKDrEAP,,France,google,2022-02-05T19:25:07Z,2022-02-07T09:35:33Z,2022-02-07T09:36:45Z,2022-02-08T08:00:00Z,2022-02-08T08:00:00Z,FALSE
00Q1i00000APKDwEAP,,France,google,2022-02-05T19:28:24Z,2022-02-07T10:47:59Z,2022-02-07T16:52:42Z,2022-02-08T09:00:00Z,2022-02-08T09:00:00Z,FALSE
00Q1i00000APKE6EAP,0011i00001O8DcQAAV,Germany,facebook,2022-02-05T19:33:36Z,2022-02-07T15:05:08Z,2022-02-07T15:20:43Z,2022-02-08T13:00:00Z,2022-02-08T13:00:00Z,FALSE
00Q1i00000APKEBEA5,,Spain,facebook,2022-02-05T19:33:50Z,2022-02-07T11:21:12Z,2022-03-25T09:58:43Z,2022-03-30T10:00:00Z,2022-03-30T13:00:00Z,FALSE
00Q1i00000APKEGEA5,,Germany,google,2022-02-05T19:34:14Z,2022-02-07T16:55:40Z,,,,FALSE
00Q1i00000APKEQEA5,,Spain,,2022-02-05T19:42:17Z,2022-02-07T09:13:44Z,2022-02-08T16:45:21Z,2022-02-11T17:00:00Z,2022-02-11T17:00:00Z,FALSE
00Q1i00000APKEaEAP,0011i00001O7xfNAAR,Italy,facebook,2022-02-05T19:43:25Z,2022-02-07T08:41:37Z,2022-02-07T08:41:49Z,2022-02-08T09:00:00Z,2022-02-08T09:00:00Z,FALSE
00Q1i00000APKEfEAP,,Spain,facebook,2022-02-05T19:43:49Z,2022-02-07T09:24:36Z,,,,FALSE
00Q1i00000APKEkEAP,,Italy,facebook,2022-02-05T19:45:17Z,2022-02-07T09:21:51Z,2022-02-07T09:21:57Z,2022-02-07T18:00:00Z,2022-02-07T18:00:00Z,FALSE
00Q1i00000APKEzEAP,0011i00001OxrVaAAJ,Germany,SumUp,2022-02-05T19:46:17Z,2022-02-07T10:09:19Z,2022-02-07T11:40:23Z,2022-02-11T12:00:00Z,2022-02-25T14:50:00Z,FALSE
00Q1i00000APKF0EAP,,Spain,facebook,2022-02-05T19:46:17Z,2022-02-07T14:33:21Z,,,,FALSE
00Q1i00000APKF4EAP,,Spain,facebook,2022-02-05T19:51:15Z,2022-02-07T11:17:59Z,,,,FALSE
00Q1i00000APKF9EAP,0011i00001O7UFWAA3,France,facebook,2022-02-05T19:57:27Z,2022-02-07T10:01:00Z,2022-02-07T10:08:07Z,2022-02-07T14:00:00Z,2022-02-07T14:00:00Z,FALSE
00Q1i00000APKFEEA5,,Italy,facebook,2022-02-05T20:00:26Z,2022-02-07T09:13:44Z,2022-09-15T13:44:00Z,2022-09-15T18:00:00Z,2022-09-15T18:00:00Z,FALSE
00Q1i00000APKFOEA5,,Spain,facebook,2022-02-05T20:02:31Z,2022-02-07T09:13:49Z,,,,FALSE
00Q1i00000APKFTEA5,,Italy,google,2022-02-05T20:06:05Z,2022-02-07T09:22:52Z,2022-02-08T10:08:40Z,2022-02-09T15:00:00Z,2022-02-09T15:00:00Z,FALSE
00Q1i00000APKFYEA5,0011i00001O8bcLAAR,France,google,2022-02-05T20:07:40Z,2022-02-07T09:58:31Z,2022-02-07T10:07:14Z,2022-02-09T10:00:00Z,2022-02-09T10:00:00Z,FALSE
00Q1i00000APKFiEAP,,Italy,facebook,2022-02-05T20:15:08Z,2022-02-07T09:20:35Z,2022-02-07T09:20:41Z,2022-02-08T18:00:00Z,2022-02-08T18:00:00Z,FALSE
00Q1i00000APKFuEAP,,Spain,facebook,2022-02-05T20:19:36Z,2022-02-07T09:13:05Z,2022-03-07T17:27:50Z,2022-03-08T17:00:00Z,2022-03-08T17:00:00Z,FALSE
00Q1i00000APKFtEAP,,Spain,facebook,2022-02-05T20:19:36Z,2022-02-07T14:23:34Z,,,,FALSE
00Q1i00000APKFsEAP,,Spain,facebook,2022-02-05T20:19:36Z,2022-02-07T09:25:30Z,2022-02-07T12:56:49Z,2022-02-08T11:00:00Z,2022-02-08T11:00:00Z,FALSE
00Q1i00000APKFxEAP,0011i00001OSPM1AAP,France,mvf,2022-02-05T20:20:25Z,2022-02-07T07:26:23Z,2022-02-16T10:17:23Z,2022-02-16T13:00:00Z,2022-02-16T13:00:00Z,FALSE
00Q1i00000APKG7EAP,,Spain,facebook,2022-02-05T20:22:38Z,2022-02-07T09:26:54Z,,,,FALSE
00Q1i00000APKGCEA5,,Germany,facebook,2022-02-05T20:24:14Z,2022-02-07T17:02:12Z,,,,FALSE
00Q1i00000APKGHEA5,,France,google,2022-02-05T20:25:37Z,2022-02-07T09:57:16Z,,,,FALSE
00Q1i00000APKGMEA5,,Spain,facebook,2022-02-05T20:26:17Z,2022-02-07T10:57:02Z,2022-02-09T15:52:59Z,2022-02-10T16:30:00Z,2022-02-10T16:30:00Z,FALSE
00Q1i00000APKGbEAP,,Italy,facebook,2022-02-05T20:32:48Z,2022-02-07T10:26:24Z,,,,FALSE
00Q1i00000APKGgEAP,,France,facebook,2022-02-05T20:33:43Z,2022-02-07T10:48:18Z,,,,FALSE
00Q1i00000APKGlEAP,,Spain,facebook,2022-02-05T20:36:15Z,2022-02-07T11:14:50Z,,,,FALSE
00Q1i00000APKGvEAP,,Germany,facebook,2022-02-05T20:37:30Z,2022-02-08T08:47:14Z,,,,FALSE
00Q1i00000APKH0EAP,001AZ0000045ZhNYAU,Italy,facebook,2022-02-05T20:37:43Z,2022-02-07T10:01:22Z,2022-10-12T13:27:00Z,2022-10-13T14:00:00Z,2022-10-13T14:00:00Z,FALSE
00Q1i00000APKH5EAP,,France,facebook,2022-02-05T20:42:49Z,2022-02-07T09:37:49Z,,,,FALSE
00Q1i00000APKHAEA5,,Germany,facebook,2022-02-05T20:45:41Z,2022-02-08T08:52:57Z,,,,FALSE
